outer_row,outer_col,channel_id,range_offset_m,azimuth_offset_m,inner_delay_set
1,1,1,6,23,"[0,1/10,5/6,14/15]T"
2,1,4,-3.98609342109911,-3.24467844093695,"[0,1/10,5/6,14/15]T"
3,1,5,-7.51906080272689,-18.6073908706238,"[0,1/10,5/6,14/15]T"
4,1,8,15.9860934210991,-3.24467844093695,"[0,1/10,5/6,14/15]T"
5,1,9,27.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
6,1,2,-0.171745149070967,8.49467844093695,"[0,1/10,5/6,14/15]T"
7,1,3,-15.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
1,2,2,-0.171745149070967,8.49467844093695,"[0,1/10,5/6,14/15]T"
2,2,3,-15.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
3,2,6,6,-10.5,"[0,1/10,5/6,14/15]T"
4,2,7,19.5190608027269,-18.6073908706238,"[0,1/10,5/6,14/15]T"
5,2,10,12.171745149071,8.49467844093695,"[0,1/10,5/6,14/15]T"
6,2,1,6,23,"[0,1/10,5/6,14/15]T"
7,2,4,-3.98609342109911,-3.24467844093695,"[0,1/10,5/6,14/15]T"
1,3,3,-15.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
2,3,2,-0.171745149070967,8.49467844093695,"[0,1/10,5/6,14/15]T"
3,3,7,19.5190608027269,-18.6073908706238,"[0,1/10,5/6,14/15]T"
4,3,6,6,-10.5,"[0,1/10,5/6,14/15]T"
5,3,1,6,23,"[0,1/10,5/6,14/15]T"
6,3,10,12.171745149071,8.49467844093695,"[0,1/10,5/6,14/15]T"
7,3,5,-7.51906080272689,-18.6073908706238,"[0,1/10,5/6,14/15]T"
1,4,4,-3.98609342109911,-3.24467844093695,"[0,1/10,5/6,14/15]T"
2,4,1,6,23,"[0,1/10,5/6,14/15]T"
3,4,8,15.9860934210991,-3.24467844093695,"[0,1/10,5/6,14/15]T"
4,4,5,-7.51906080272689,-18.6073908706238,"[0,1/10,5/6,14/15]T"
5,4,2,-0.171745149070967,8.49467844093695,"[0,1/10,5/6,14/15]T"
6,4,9,27.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
7,4,6,6,-10.5,"[0,1/10,5/6,14/15]T"
1,5,5,-7.51906080272689,-18.6073908706238,"[0,1/10,5/6,14/15]T"
2,5,10,12.171745149071,8.49467844093695,"[0,1/10,5/6,14/15]T"
3,5,9,27.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
4,5,4,-3.98609342109911,-3.24467844093695,"[0,1/10,5/6,14/15]T"
5,5,3,-15.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
6,5,8,15.9860934210991,-3.24467844093695,"[0,1/10,5/6,14/15]T"
7,5,7,19.5190608027269,-18.6073908706238,"[0,1/10,5/6,14/15]T"
1,6,6,6,-10.5,"[0,1/10,5/6,14/15]T"
2,6,9,27.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
3,6,10,12.171745149071,8.49467844093695,"[0,1/10,5/6,14/15]T"
4,6,3,-15.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
5,6,4,-3.98609342109911,-3.24467844093695,"[0,1/10,5/6,14/15]T"
6,6,7,19.5190608027269,-18.6073908706238,"[0,1/10,5/6,14/15]T"
7,6,8,15.9860934210991,-3.24467844093695,"[0,1/10,5/6,14/15]T"
1,7,7,19.5190608027269,-18.6073908706238,"[0,1/10,5/6,14/15]T"
2,7,8,15.9860934210991,-3.24467844093695,"[0,1/10,5/6,14/15]T"
3,7,1,6,23,"[0,1/10,5/6,14/15]T"
4,7,2,-0.171745149070967,8.49467844093695,"[0,1/10,5/6,14/15]T"
5,7,5,-7.51906080272689,-18.6073908706238,"[0,1/10,5/6,14/15]T"
6,7,6,6,-10.5,"[0,1/10,5/6,14/15]T"
7,7,9,27.8742998747885,7.10739087062379,"[0,1/10,5/6,14/15]T"
