outer_row,outer_col,channel_id,range_offset_m,azimuth_offset_m,inner_delay_set
1,1,1,3.12842377115886,3.10582854123025,"[0,1/10,5/6,14/15]T"
2,1,2,-2.41903551203197,8.48528137423857,"[0,1/10,5/6,14/15]T"
3,1,3,-7.39275143819185,11.5911099154688,"[0,1/10,5/6,14/15]T"
4,1,4,-11.4537734864072,11.5911099154688,"[0,1/10,5/6,14/15]T"
5,1,5,-14.3253497152483,8.48528137423858,"[0,1/10,5/6,14/15]T"
6,1,6,-15.8117869502238,3.10582854123025,"[0,1/10,5/6,14/15]T"
7,1,7,-15.8117869502238,-3.10582854123024,"[0,1/10,5/6,14/15]T"
1,2,2,-2.41903551203197,8.48528137423857,"[0,1/10,5/6,14/15]T"
2,2,1,3.12842377115886,3.10582854123025,"[0,1/10,5/6,14/15]T"
3,2,4,-11.4537734864072,11.5911099154688,"[0,1/10,5/6,14/15]T"
4,2,3,-7.39275143819185,11.5911099154688,"[0,1/10,5/6,14/15]T"
5,2,6,-15.8117869502238,3.10582854123025,"[0,1/10,5/6,14/15]T"
6,2,5,-14.3253497152483,8.48528137423858,"[0,1/10,5/6,14/15]T"
7,2,8,-14.3253497152483,-8.48528137423857,"[0,1/10,5/6,14/15]T"
1,3,3,-7.39275143819185,11.5911099154688,"[0,1/10,5/6,14/15]T"
2,3,12,3.12842377115886,-3.10582854123025,"[0,1/10,5/6,14/15]T"
3,3,5,-14.3253497152483,8.48528137423858,"[0,1/10,5/6,14/15]T"
4,3,2,-2.41903551203197,8.48528137423857,"[0,1/10,5/6,14/15]T"
5,3,7,-15.8117869502238,-3.10582854123024,"[0,1/10,5/6,14/15]T"
6,3,4,-11.4537734864072,11.5911099154688,"[0,1/10,5/6,14/15]T"
7,3,9,-11.4537734864072,-11.5911099154688,"[0,1/10,5/6,14/15]T"
1,4,4,-11.4537734864072,11.5911099154688,"[0,1/10,5/6,14/15]T"
2,4,11,-2.41903551203199,-8.48528137423858,"[0,1/10,5/6,14/15]T"
3,4,6,-15.8117869502238,3.10582854123025,"[0,1/10,5/6,14/15]T"
4,4,1,3.12842377115886,3.10582854123025,"[0,1/10,5/6,14/15]T"
5,4,8,-14.3253497152483,-8.48528137423857,"[0,1/10,5/6,14/15]T"
6,4,3,-7.39275143819185,11.5911099154688,"[0,1/10,5/6,14/15]T"
7,4,10,-7.39275143819186,-11.5911099154688,"[0,1/10,5/6,14/15]T"
1,5,5,-14.3253497152483,8.48528137423858,"[0,1/10,5/6,14/15]T"
2,5,10,-7.39275143819186,-11.5911099154688,"[0,1/10,5/6,14/15]T"
3,5,7,-15.8117869502238,-3.10582854123024,"[0,1/10,5/6,14/15]T"
4,5,12,3.12842377115886,-3.10582854123025,"[0,1/10,5/6,14/15]T"
5,5,9,-11.4537734864072,-11.5911099154688,"[0,1/10,5/6,14/15]T"
6,5,2,-2.41903551203197,8.48528137423857,"[0,1/10,5/6,14/15]T"
7,5,11,-2.41903551203199,-8.48528137423858,"[0,1/10,5/6,14/15]T"
1,6,6,-15.8117869502238,3.10582854123025,"[0,1/10,5/6,14/15]T"
2,6,9,-11.4537734864072,-11.5911099154688,"[0,1/10,5/6,14/15]T"
3,6,8,-14.3253497152483,-8.48528137423857,"[0,1/10,5/6,14/15]T"
4,6,11,-2.41903551203199,-8.48528137423858,"[0,1/10,5/6,14/15]T"
5,6,10,-7.39275143819186,-11.5911099154688,"[0,1/10,5/6,14/15]T"
6,6,1,3.12842377115886,3.10582854123025,"[0,1/10,5/6,14/15]T"
7,6,12,3.12842377115886,-3.10582854123025,"[0,1/10,5/6,14/15]T"
1,7,7,-15.8117869502238,-3.10582854123024,"[0,1/10,5/6,14/15]T"
2,7,8,-14.3253497152483,-8.48528137423857,"[0,1/10,5/6,14/15]T"
3,7,9,-11.4537734864072,-11.5911099154688,"[0,1/10,5/6,14/15]T"
4,7,10,-7.39275143819186,-11.5911099154688,"[0,1/10,5/6,14/15]T"
5,7,11,-2.41903551203199,-8.48528137423858,"[0,1/10,5/6,14/15]T"
6,7,12,3.12842377115886,-3.10582854123025,"[0,1/10,5/6,14/15]T"
7,7,1,3.12842377115886,3.10582854123025,"[0,1/10,5/6,14/15]T"
