channel_id,range_offset_m,azimuth_offset_m,outer_tile_count,outer_area_fraction,range_mod_frequency_hz,azimuth_mod_frequency_hz,source_id,target_range_m,target_azimuth_m
1,-9,20,17,0.346938775510204,36000000,106.666666666667,1,-14,11
2,-2,14,16,0.326530612244898,8000000,74.6666666666667,1,-7,5
3,5,8,16,0.326530612244898,-20000000,42.6666666666667,1,0,-1
1,2,14,25,0.510204081632653,-8000000,74.6666666666667,2,7,5
2,9,20,24,0.489795918367347,-36000000,106.666666666667,2,14,11
